price,borough,room_type,min_nights,num_reviews,host_count
45,Brooklyn,Private room,4,30,1
45,Brooklyn,Private room,3,2,2
52,Brooklyn,Private room,1,3,1
275,Brooklyn,Entire home/apt,10,1,1
50,Brooklyn,Private room,4,3,1
124,Brooklyn,Entire home/apt,2,1,1
98,Brooklyn,Private room,2,38,6
70,Brooklyn,Private room,1,6,2
154,Brooklyn,Entire home/apt,3,233,1
155,Brooklyn,Entire home/apt,2,12,1
60,Brooklyn,Private room,3,7,1
105,Brooklyn,Private room,4,2,1
127,Queens,Entire home/apt,5,52,1
220,Brooklyn,Entire home/apt,2,17,1
150,Brooklyn,Entire home/apt,3,17,1
175,Brooklyn,Entire home/apt,3,3,1
90,Brooklyn,Entire home/apt,4,7,1
52,Brooklyn,Private room,2,93,4
42,Brooklyn,Private room,2,4,1
19,Brooklyn,Shared room,30,1,2
100,Brooklyn,Private room,30,2,4
67,Brooklyn,Private room,1,20,1
300,Brooklyn,Entire home/apt,29,7,2
220,Brooklyn,Entire home/apt,30,1,1
50,Brooklyn,Entire home/apt,2,46,5
60,Brooklyn,Private room,1,9,1
50,Brooklyn,Private room,1,2,26
125,Queens,Entire home/apt,1,9,1
60,Brooklyn,Private room,1,204,1
150,Brooklyn,Entire home/apt,4,2,1
25,Brooklyn,Private room,1,7,2
400,Brooklyn,Entire home/apt,2,0,3
80,Brooklyn,Entire home/apt,30,2,26
150,Brooklyn,Entire home/apt,3,54,1
180,Brooklyn,Private room,3,15,6
192,Brooklyn,Entire home/apt,1,2,1
42,Brooklyn,Private room,30,1,27
42,Brooklyn,Private room,30,0,27
45,Brooklyn,Private room,1,2,1
149,Brooklyn,Entire home/apt,4,9,1
170,Brooklyn,Entire home/apt,3,86,2
80,Brooklyn,Private room,2,124,1
125,Brooklyn,Entire home/apt,1,0,1
249,Brooklyn,Entire home/apt,3,76,1
66,Brooklyn,Private room,1,0,1
130,Brooklyn,Entire home/apt,2,24,1
77,Brooklyn,Private room,2,38,7
51,Queens,Shared room,1,17,4
198,Brooklyn,Entire home/apt,3,1,1
55,Brooklyn,Private room,5,2,1
100,Brooklyn,Entire home/apt,2,107,1
65,Brooklyn,Private room,5,5,1
75,Brooklyn,Private room,5,6,1
49,Brooklyn,Private room,2,15,3
400,Brooklyn,Entire home/apt,5,34,3
135,Brooklyn,Private room,4,84,3
51,Brooklyn,Private room,1,2,1
69,Brooklyn,Private room,3,127,5
75,Brooklyn,Private room,1,1,1
59,Brooklyn,Private room,7,33,1
700,Brooklyn,Entire home/apt,4,3,1
150,Brooklyn,Entire home/apt,8,4,1
63,Brooklyn,Entire home/apt,5,5,1
35,Brooklyn,Private room,3,0,1
190,Brooklyn,Entire home/apt,2,237,1
112,Brooklyn,Entire home/apt,4,138,1
165,Brooklyn,Entire home/apt,3,204,1
200,Brooklyn,Private room,2,0,1
80,Brooklyn,Entire home/apt,30,3,1
99,Brooklyn,Entire home/apt,1,140,1
450,Brooklyn,Entire home/apt,2,5,1
38,Brooklyn,Private room,2,2,1
42,Brooklyn,Private room,30,0,27
50,Brooklyn,Private room,3,70,3
179,Brooklyn,Entire home/apt,4,10,1
180,Brooklyn,Entire home/apt,2,15,1
225,Brooklyn,Entire home/apt,2,29,1
80,Brooklyn,Entire home/apt,1,107,2
100,Brooklyn,Private room,2,6,3
60,Brooklyn,Private room,7,1,2
150,Brooklyn,Entire home/apt,3,15,1
85,Brooklyn,Entire home/apt,30,3,26
119,Brooklyn,Private room,1,14,2
250,Brooklyn,Entire home/apt,2,4,2
95,Brooklyn,Entire home/apt,2,47,1
98,Brooklyn,Private room,7,16,6
248,Brooklyn,Entire home/apt,2,58,6
150,Brooklyn,Entire home/apt,3,0,1
190,Brooklyn,Entire home/apt,20,2,1
63,Brooklyn,Private room,2,13,3
60,Brooklyn,Private room,30,26,8
75,Brooklyn,Private room,3,59,3
52,Brooklyn,Private room,3,0,1
126,Brooklyn,Entire home/apt,2,30,2
299,Brooklyn,Entire home/apt,4,8,1
160,Brooklyn,Entire home/apt,2,59,1
45,Brooklyn,Private room,15,3,1
55,Brooklyn,Private room,2,18,4
69,Brooklyn,Private room,2,56,7
195,Brooklyn,Private room,4,0,5
25,Brooklyn,Private room,1,9,2
159,Brooklyn,Entire home/apt,2,106,1
125,Brooklyn,Entire home/apt,1,1,1
200,Brooklyn,Entire home/apt,2,11,1
93,Brooklyn,Entire home/apt,4,5,1
30,Brooklyn,Private room,1,1,1
75,Brooklyn,Private room,4,17,1
150,Brooklyn,Private room,3,1,1
50,Brooklyn,Private room,4,2,2
129,Queens,Entire home/apt,2,3,1
25,Brooklyn,Shared room,2,8,5
75,Brooklyn,Private room,2,6,1
151,Brooklyn,Entire home/apt,2,43,1
53,Brooklyn,Private room,2,19,8
116,Brooklyn,Entire home/apt,31,99,1
53,Queens,Private room,1,189,2
250,Brooklyn,Entire home/apt,2,3,1
56,Brooklyn,Entire home/apt,3,2,1
499,Brooklyn,Entire home/apt,2,0,2
155,Brooklyn,Entire home/apt,2,122,1
69,Brooklyn,Private room,2,148,5
300,Brooklyn,Entire home/apt,2,10,1
65,Queens,Private room,1,347,3
229,Brooklyn,Entire home/apt,3,38,1
80,Brooklyn,Entire home/apt,3,8,1
50,Brooklyn,Private room,2,22,1
42,Brooklyn,Private room,30,1,27
38,Brooklyn,Private room,2,15,1
60,Queens,Private room,5,11,2
28,Queens,Private room,2,0,1
550,Brooklyn,Entire home/apt,3,1,1
112,Brooklyn,Entire home/apt,200,314,2
50,Brooklyn,Private room,10,6,2
159,Brooklyn,Private room,3,30,5
76,Brooklyn,Private room,3,23,2
48,Brooklyn,Private room,12,1,1
52,Brooklyn,Private room,2,29,4
50,Brooklyn,Private room,2,5,3
69,Queens,Private room,3,21,9
200,Brooklyn,Entire home/apt,1,0,1
70,Brooklyn,Private room,2,10,2
25,Brooklyn,Shared room,5,76,3
100,Brooklyn,Entire home/apt,3,86,1
50,Brooklyn,Private room,2,42,2
70,Brooklyn,Private room,3,21,1
125,Brooklyn,Entire home/apt,4,38,2
120,Brooklyn,Entire home/apt,1,1,1
38,Brooklyn,Private room,1,3,1
40,Brooklyn,Private room,1,148,6
56,Brooklyn,Private room,2,180,1
39,Brooklyn,Private room,31,1,1
50,Brooklyn,Private room,1,3,26
200,Brooklyn,Entire home/apt,2,8,1
60,Brooklyn,Private room,30,25,3
150,Brooklyn,Entire home/apt,1,50,1
36,Brooklyn,Private room,2,1,26
40,Brooklyn,Private room,7,0,1
130,Brooklyn,Private room,3,154,2
50,Brooklyn,Private room,7,4,1
160,Brooklyn,Entire home/apt,3,24,1
45,Brooklyn,Private room,7,0,1
35,Brooklyn,Private room,5,1,1
90,Brooklyn,Private room,1,5,6
55,Brooklyn,Private room,1,2,1
150,Brooklyn,Entire home/apt,2,11,1
289,Brooklyn,Entire home/apt,3,38,4
115,Brooklyn,Entire home/apt,3,54,1
350,Brooklyn,Entire home/apt,2,6,1
130,Brooklyn,Entire home/apt,5,1,1
550,Brooklyn,Entire home/apt,2,1,1
120,Brooklyn,Entire home/apt,3,155,1
112,Brooklyn,Entire home/apt,2,168,2
45,Brooklyn,Private room,4,2,1
120,Brooklyn,Private room,3,254,1
120,Brooklyn,Entire home/apt,1,7,1
49,Brooklyn,Private room,1,107,3
107,Brooklyn,Private room,2,1,1
175,Brooklyn,Entire home/apt,2,0,1
38,Brooklyn,Shared room,2,3,5
65,Brooklyn,Private room,5,45,2
25,Brooklyn,Private room,30,6,3
425,Brooklyn,Entire home/apt,14,4,3
200,Brooklyn,Entire home/apt,5,1,1
98,Brooklyn,Entire home/apt,3,91,2
55,Brooklyn,Private room,1,4,26
26,Brooklyn,Private room,14,0,1
140,Brooklyn,Entire home/apt,4,50,2
60,Brooklyn,Private room,25,0,2
120,Brooklyn,Entire home/apt,2,60,1
35,Brooklyn,Private room,5,0,1
46,Brooklyn,Private room,3,5,1
98,Brooklyn,Entire home/apt,30,13,3
50,Brooklyn,Private room,1,0,26
99,Brooklyn,Entire home/apt,2,71,1
225,Brooklyn,Entire home/apt,3,1,1
230,Brooklyn,Entire home/apt,4,18,1
110,Brooklyn,Entire home/apt,3,189,1
59,Brooklyn,Private room,4,74,1
85,Brooklyn,Private room,4,2,1
40,Brooklyn,Private room,5,12,1
63,Brooklyn,Private room,6,3,7
89,Queens,Private room,3,29,9
80,Brooklyn,Private room,2,106,1
80,Brooklyn,Entire home/apt,3,2,1
100,Brooklyn,Entire home/apt,3,0,1
125,Brooklyn,Entire home/apt,2,32,1
69,Queens,Private room,3,48,9
182,Brooklyn,Entire home/apt,4,0,1
68,Brooklyn,Private room,3,37,1
130,Brooklyn,Entire home/apt,3,220,2
80,Brooklyn,Private room,1,3,1
160,Brooklyn,Entire home/apt,4,2,2
250,Brooklyn,Entire home/apt,3,3,1
100,Brooklyn,Entire home/apt,3,1,1
63,Brooklyn,Entire home/apt,2,10,1
180,Brooklyn,Entire home/apt,2,17,1
241,Brooklyn,Private room,1,2,1
140,Brooklyn,Entire home/apt,3,15,2
70,Brooklyn,Private room,2,9,2
150,Brooklyn,Private room,1,1,1
150,Brooklyn,Private room,4,0,1
190,Brooklyn,Entire home/apt,1,221,1
88,Brooklyn,Private room,2,0,1
75,Brooklyn,Private room,3,7,1
131,Brooklyn,Entire home/apt,2,27,2
34,Brooklyn,Private room,3,0,1
200,Brooklyn,Entire home/apt,3,32,1
225,Brooklyn,Entire home/apt,3,12,1
70,Brooklyn,Private room,3,1,1
200,Brooklyn,Private room,2,0,1
45,Brooklyn,Private room,2,1,1
65,Brooklyn,Private room,2,2,1
300,Brooklyn,Entire home/apt,30,0,1
90,Brooklyn,Private room,4,32,1
115,Brooklyn,Entire home/apt,2,6,1
188,Brooklyn,Entire home/apt,2,23,1
155,Brooklyn,Entire home/apt,3,1,2
84,Brooklyn,Entire home/apt,30,7,26
90,Brooklyn,Private room,3,8,1
200,Brooklyn,Entire home/apt,5,2,2
212,Brooklyn,Entire home/apt,5,11,1
170,Brooklyn,Entire home/apt,7,3,1
100,Brooklyn,Entire home/apt,3,33,1
49,Brooklyn,Private room,1,113,3
125,Brooklyn,Entire home/apt,1,0,1
250,Brooklyn,Entire home/apt,2,23,1
67,Brooklyn,Private room,3,14,3
112,Brooklyn,Private room,5,2,1
168,Brooklyn,Entire home/apt,2,1,1
206,Brooklyn,Private room,1,1,2
60,Brooklyn,Private room,15,14,3
35,Brooklyn,Private room,1,1,1
67,Brooklyn,Private room,2,27,10
41,Brooklyn,Shared room,2,4,5
104,Brooklyn,Entire home/apt,2,15,2
117,Brooklyn,Entire home/apt,5,105,1
37,Brooklyn,Private room,5,0,1
35,Brooklyn,Private room,28,5,4
112,Brooklyn,Entire home/apt,1,62,1
172,Brooklyn,Entire home/apt,5,4,1
55,Brooklyn,Private room,3,51,1
165,Brooklyn,Private room,1,27,4
72,Brooklyn,Private room,3,0,1
140,Brooklyn,Entire home/apt,3,14,2
250,Brooklyn,Entire home/apt,1,2,1
59,Brooklyn,Private room,4,6,2
55,Brooklyn,Private room,3,8,1
160,Brooklyn,Entire home/apt,1,6,2
160,Brooklyn,Entire home/apt,5,0,1
75,Brooklyn,Entire home/apt,1,2,1
120,Brooklyn,Entire home/apt,4,8,1
52,Brooklyn,Private room,2,203,1
80,Brooklyn,Private room,7,0,1
46,Queens,Entire home/apt,1,18,4
150,Brooklyn,Entire home/apt,2,7,1
145,Brooklyn,Entire home/apt,2,2,1
700,Brooklyn,Entire home/apt,4,4,1
100,Brooklyn,Entire home/apt,1,0,1
200,Brooklyn,Entire home/apt,2,267,1
45,Brooklyn,Private room,3,1,1
145,Brooklyn,Entire home/apt,1,153,1
100,Brooklyn,Private room,3,1,1
50,Brooklyn,Private room,2,2,1
169,Brooklyn,Entire home/apt,1,11,1
135,Brooklyn,Entire home/apt,4,6,1
144,Brooklyn,Entire home/apt,3,0,1
122,Brooklyn,Entire home/apt,7,122,2
182,Brooklyn,Entire home/apt,9,27,1
135,Brooklyn,Entire home/apt,30,26,1
36,Brooklyn,Private room,2,5,26
145,Brooklyn,Entire home/apt,1,67,2
185,Brooklyn,Entire home/apt,30,13,1
499,Brooklyn,Entire home/apt,2,126,1
120,Brooklyn,Entire home/apt,5,4,1
65,Brooklyn,Private room,2,5,1
40,Brooklyn,Private room,1,1,1
100,Brooklyn,Entire home/apt,2,3,1
60,Brooklyn,Private room,1,3,2
30,Brooklyn,Shared room,2,13,3
51,Brooklyn,Private room,1,4,3
50,Brooklyn,Private room,1,0,2
90,Brooklyn,Entire home/apt,1,163,1
150,Brooklyn,Entire home/apt,2,0,1
375,Brooklyn,Entire home/apt,2,13,2
125,Brooklyn,Entire home/apt,1,9,1
84,Brooklyn,Private room,1,8,1
180,Brooklyn,Entire home/apt,7,10,1
100,Brooklyn,Entire home/apt,3,127,1
37,Brooklyn,Private room,7,2,1
85,Brooklyn,Entire home/apt,1,6,1
55,Brooklyn,Private room,2,3,1
50,Brooklyn,Private room,1,4,2
75,Brooklyn,Entire home/apt,2,154,1
99,Brooklyn,Entire home/apt,30,5,1
139,Brooklyn,Entire home/apt,1,2,1
45,Brooklyn,Private room,30,0,2
65,Brooklyn,Private room,2,9,4
80,Brooklyn,Private room,5,1,1
83,Queens,Private room,2,16,2
149,Brooklyn,Entire home/apt,29,86,2
183,Brooklyn,Entire home/apt,3,24,1
130,Brooklyn,Entire home/apt,29,1,2
40,Brooklyn,Private room,1,32,6
50,Brooklyn,Private room,1,0,1
55,Brooklyn,Private room,1,2,2
70,Brooklyn,Private room,1,3,1
285,Brooklyn,Entire home/apt,8,23,4
64,Brooklyn,Private room,6,2,1
350,Brooklyn,Entire home/apt,4,1,1
215,Brooklyn,Entire home/apt,3,5,1
50,Brooklyn,Private room,1,25,1
50,Brooklyn,Private room,2,0,1
140,Brooklyn,Entire home/apt,1,1,2
79,Brooklyn,Entire home/apt,2,198,1
60,Brooklyn,Private room,2,41,10
60,Brooklyn,Private room,3,3,2
75,Queens,Private room,1,25,2
80,Brooklyn,Private room,2,6,1
35,Brooklyn,Private room,1,0,1
50,Brooklyn,Private room,3,12,3
80,Queens,Entire home/apt,2,13,1
98,Brooklyn,Entire home/apt,2,14,1
159,Brooklyn,Entire home/apt,4,142,2
170,Brooklyn,Entire home/apt,10,2,1
80,Brooklyn,Entire home/apt,2,8,1
150,Brooklyn,Entire home/apt,1,1,3
190,Brooklyn,Entire home/apt,2,15,1
120,Brooklyn,Entire home/apt,2,4,1
129,Brooklyn,Entire home/apt,2,179,2
40,Brooklyn,Private room,2,21,1
67,Queens,Private room,1,12,3
142,Brooklyn,Private room,3,8,1
60,Brooklyn,Private room,45,49,1
210,Brooklyn,Entire home/apt,7,7,1
45,Brooklyn,Private room,2,7,1
60,Queens,Private room,1,0,1
60,Queens,Private room,7,5,4
225,Brooklyn,Entire home/apt,3,38,1
380,Brooklyn,Entire home/apt,3,11,1
155,Brooklyn,Entire home/apt,3,161,1
34,Brooklyn,Private room,5,34,1
74,Brooklyn,Private room,2,22,7
69,Brooklyn,Private room,1,121,3
109,Brooklyn,Entire home/apt,3,3,1
135,Brooklyn,Entire home/apt,28,29,1
85,Brooklyn,Entire home/apt,4,5,1
89,Brooklyn,Private room,3,116,5
99,Brooklyn,Entire home/apt,2,7,1
55,Brooklyn,Private room,3,10,1
150,Brooklyn,Entire home/apt,2,5,1
42,Brooklyn,Private room,30,0,27
45,Queens,Private room,1,63,2
65,Queens,Private room,2,74,5
150,Brooklyn,Entire home/apt,5,18,3
50,Brooklyn,Entire home/apt,3,0,1
104,Brooklyn,Entire home/apt,2,7,1
20,Brooklyn,Shared room,30,0,2
150,Brooklyn,Entire home/apt,3,0,1
500,Brooklyn,Entire home/apt,1,28,2
150,Brooklyn,Entire home/apt,2,69,2
135,Brooklyn,Entire home/apt,3,8,1
120,Brooklyn,Entire home/apt,1,226,2
120,Brooklyn,Entire home/apt,3,2,2
188,Queens,Entire home/apt,2,5,1
79,Queens,Private room,1,61,3
125,Brooklyn,Entire home/apt,1,68,2
103,Brooklyn,Entire home/apt,2,5,1
110,Brooklyn,Entire home/apt,1,0,1
35,Brooklyn,Private room,1,27,2
375,Brooklyn,Entire home/apt,7,0,1
45,Brooklyn,Private room,1,7,1
75,Brooklyn,Entire home/apt,2,179,1
35,Brooklyn,Private room,28,7,4
75,Brooklyn,Private room,4,14,1
59,Brooklyn,Private room,3,10,2
95,Brooklyn,Private room,3,2,1
99,Brooklyn,Entire home/apt,2,148,1
245,Brooklyn,Entire home/apt,4,13,3
60,Brooklyn,Private room,2,0,1
150,Brooklyn,Private room,1,0,1
152,Brooklyn,Entire home/apt,3,3,1
165,Brooklyn,Entire home/apt,6,30,4
125,Brooklyn,Private room,2,19,6
70,Brooklyn,Private room,2,0,3
148,Brooklyn,Entire home/apt,1,37,1
85,Brooklyn,Private room,1,8,1
120,Brooklyn,Entire home/apt,3,88,1
70,Brooklyn,Private room,2,339,3
188,Brooklyn,Entire home/apt,3,146,2
50,Brooklyn,Private room,2,5,1
399,Brooklyn,Entire home/apt,3,31,4
46,Brooklyn,Private room,1,63,3
30,Brooklyn,Shared room,5,91,3
80,Brooklyn,Private room,2,4,2
125,Brooklyn,Entire home/apt,2,91,2
70,Brooklyn,Private room,1,38,3
150,Brooklyn,Entire home/apt,3,16,1
140,Brooklyn,Entire home/apt,3,4,1
190,Brooklyn,Entire home/apt,2,1,1
84,Brooklyn,Entire home/apt,2,115,2
169,Brooklyn,Entire home/apt,2,136,1
67,Brooklyn,Private room,3,1,1
65,Brooklyn,Private room,2,0,2
80,Brooklyn,Private room,2,3,1
133,Brooklyn,Entire home/apt,28,6,1
80,Brooklyn,Private room,2,28,6
45,Brooklyn,Private room,5,2,1
75,Brooklyn,Private room,2,85,2
35,Brooklyn,Private room,3,4,1
42,Brooklyn,Private room,30,33,6
490,Brooklyn,Entire home/apt,7,1,1
150,Brooklyn,Entire home/apt,30,20,3
95,Brooklyn,Private room,1,22,1
100,Brooklyn,Entire home/apt,9,5,2
67,Brooklyn,Private room,2,21,7
45,Queens,Private room,2,3,1
96,Brooklyn,Private room,2,11,1
170,Brooklyn,Entire home/apt,1,315,1
100,Brooklyn,Private room,2,0,1
50,Brooklyn,Private room,2,3,1
196,Brooklyn,Entire home/apt,2,88,2
57,Brooklyn,Private room,2,22,7
100,Brooklyn,Private room,1,7,4
57,Brooklyn,Private room,1,9,1
115,Brooklyn,Entire home/apt,2,9,1
31,Brooklyn,Private room,6,41,3
44,Brooklyn,Entire home/apt,1,0,3
58,Brooklyn,Private room,1,10,8
45,Brooklyn,Private room,15,3,11
176,Brooklyn,Entire home/apt,3,168,2
125,Brooklyn,Entire home/apt,3,93,1
80,Brooklyn,Entire home/apt,2,70,2
64,Brooklyn,Private room,4,25,1
165,Brooklyn,Private room,1,2,4
55,Queens,Private room,4,10,2
90,Brooklyn,Private room,5,0,1
40,Brooklyn,Private room,15,4,11
100,Brooklyn,Private room,1,0,3
125,Brooklyn,Entire home/apt,3,20,1
110,Brooklyn,Private room,3,26,4
68,Queens,Private room,3,16,2
95,Brooklyn,Entire home/apt,3,1,1
50,Brooklyn,Entire home/apt,3,114,1
75,Brooklyn,Private room,3,0,1
375,Brooklyn,Entire home/apt,20,2,2
180,Brooklyn,Entire home/apt,10,0,1
200,Brooklyn,Entire home/apt,2,0,2
75,Brooklyn,Private room,5,1,2
130,Brooklyn,Entire home/apt,2,168,1
30,Brooklyn,Private room,7,0,1
100,Brooklyn,Entire home/apt,2,12,1
250,Brooklyn,Private room,1,1,1
55,Brooklyn,Private room,7,2,1
99,Brooklyn,Shared room,3,0,1
35,Brooklyn,Private room,5,69,3
114,Brooklyn,Private room,1,2,2
144,Brooklyn,Entire home/apt,5,3,1
155,Brooklyn,Entire home/apt,4,44,1
50,Brooklyn,Private room,3,45,4
120,Brooklyn,Entire home/apt,2,21,1
75,Brooklyn,Entire home/apt,3,4,1
45,Brooklyn,Private room,2,1,1
200,Brooklyn,Entire home/apt,2,0,1
250,Brooklyn,Entire home/apt,30,0,3
55,Brooklyn,Private room,2,6,1
199,Brooklyn,Entire home/apt,7,35,1
50,Brooklyn,Private room,1,3,1
40,Brooklyn,Private room,7,0,1
200,Brooklyn,Entire home/apt,5,3,1
70,Brooklyn,Private room,7,1,1
98,Brooklyn,Entire home/apt,3,12,1
42,Brooklyn,Private room,30,0,27
50,Brooklyn,Private room,1,100,1
200,Brooklyn,Entire home/apt,2,2,1
56,Brooklyn,Private room,1,2,3
70,Brooklyn,Private room,60,0,1
210,Brooklyn,Entire home/apt,30,0,1
410,Brooklyn,Entire home/apt,1,0,1
60,Brooklyn,Private room,3,2,2
40,Brooklyn,Private room,4,4,1
170,Brooklyn,Entire home/apt,5,55,1
165,Brooklyn,Entire home/apt,3,173,1
55,Brooklyn,Private room,2,18,4
75,Brooklyn,Private room,7,0,1
50,Brooklyn,Private room,3,4,1
500,Brooklyn,Entire home/apt,1,54,4
150,Brooklyn,Entire home/apt,1,3,3
80,Queens,Private room,5,23,1
128,Brooklyn,Entire home/apt,1,31,1
450,Brooklyn,Entire home/apt,2,31,1
48,Brooklyn,Private room,15,4,11
109,Brooklyn,Private room,1,16,2
70,Brooklyn,Entire home/apt,6,15,1
40,Queens,Private room,1,14,2
225,Brooklyn,Entire home/apt,2,24,1
120,Brooklyn,Entire home/apt,30,7,21
120,Brooklyn,Entire home/apt,2,28,1
85,Brooklyn,Private room,5,1,2
41,Brooklyn,Private room,7,9,1
35,Brooklyn,Private room,2,11,2
150,Brooklyn,Entire home/apt,2,4,1
50,Brooklyn,Private room,1,0,1
190,Brooklyn,Entire home/apt,4,1,1
48,Brooklyn,Private room,1,20,2
40,Brooklyn,Private room,5,2,1
163,Brooklyn,Entire home/apt,3,20,3
129,Brooklyn,Entire home/apt,1,9,1
125,Brooklyn,Entire home/apt,21,2,1
42,Brooklyn,Private room,30,0,27
60,Brooklyn,Private room,1,0,1
38,Brooklyn,Private room,1,36,6
107,Brooklyn,Entire home/apt,30,35,1
160,Brooklyn,Entire home/apt,2,1,1
189,Brooklyn,Entire home/apt,5,58,1
175,Brooklyn,Entire home/apt,3,12,1
56,Brooklyn,Private room,1,5,3
50,Brooklyn,Private room,1,0,1
59,Queens,Private room,3,4,9
75,Queens,Private room,1,5,2
55,Brooklyn,Private room,5,1,1
75,Queens,Private room,2,1,2
225,Brooklyn,Entire home/apt,10,10,4
50,Brooklyn,Private room,14,0,1
125,Brooklyn,Entire home/apt,2,0,2
39,Brooklyn,Private room,1,1,1
125,Brooklyn,Entire home/apt,4,6,2
125,Brooklyn,Entire home/apt,7,3,1
140,Brooklyn,Entire home/apt,2,1,1
92,Brooklyn,Entire home/apt,10,4,1
76,Brooklyn,Private room,2,426,3
83,Queens,Private room,1,9,2
85,Brooklyn,Private room,1,8,2
165,Brooklyn,Entire home/apt,3,7,1
125,Brooklyn,Entire home/apt,6,0,1
60,Brooklyn,Private room,1,0,1
45,Brooklyn,Private room,3,10,10
147,Brooklyn,Entire home/apt,3,23,1
289,Brooklyn,Entire home/apt,30,0,1
1000,Brooklyn,Entire home/apt,4,0,1
129,Brooklyn,Private room,3,103,1
55,Brooklyn,Private room,2,41,2
67,Brooklyn,Private room,7,2,1
70,Brooklyn,Private room,7,0,1
150,Brooklyn,Entire home/apt,13,0,1
42,Brooklyn,Private room,30,0,27
125,Brooklyn,Entire home/apt,2,180,1
60,Brooklyn,Private room,2,2,1
250,Brooklyn,Private room,2,0,1
165,Brooklyn,Entire home/apt,3,36,2
100,Brooklyn,Private room,1,7,1
100,Brooklyn,Entire home/apt,1,273,1
59,Brooklyn,Private room,15,5,11
160,Brooklyn,Entire home/apt,1,9,2
400,Brooklyn,Entire home/apt,2,13,1
70,Brooklyn,Private room,2,131,3
90,Brooklyn,Entire home/apt,4,8,4
147,Brooklyn,Entire home/apt,15,5,1
48,Brooklyn,Private room,15,5,11
140,Brooklyn,Entire home/apt,1,3,1
125,Brooklyn,Entire home/apt,1,68,1
42,Brooklyn,Private room,30,0,27
70,Brooklyn,Private room,2,2,1
135,Brooklyn,Private room,6,0,2
160,Brooklyn,Entire home/apt,30,1,1
125,Brooklyn,Entire home/apt,2,2,1
85,Brooklyn,Entire home/apt,10,4,1
42,Brooklyn,Private room,30,0,27
50,Queens,Private room,1,36,3
35,Queens,Entire home/apt,1,63,1
199,Brooklyn,Entire home/apt,5,2,1
275,Brooklyn,Entire home/apt,6,8,1
349,Brooklyn,Entire home/apt,2,15,1
65,Brooklyn,Private room,2,32,1
750,Brooklyn,Private room,1,0,1
60,Brooklyn,Entire home/apt,4,5,1
180,Brooklyn,Entire home/apt,3,123,1
40,Brooklyn,Private room,3,17,1
79,Brooklyn,Private room,3,152,3
200,Brooklyn,Entire home/apt,1,37,1
70,Brooklyn,Private room,3,5,1
51,Brooklyn,Private room,1,19,8
38,Brooklyn,Private room,1,48,6
50,Brooklyn,Private room,2,34,3
82,Brooklyn,Private room,1,4,3
90,Brooklyn,Private room,1,0,1
65,Brooklyn,Private room,1,126,3
5000,Brooklyn,Entire home/apt,2,8,1
154,Brooklyn,Entire home/apt,3,26,3
350,Brooklyn,Entire home/apt,5,0,1
50,Brooklyn,Private room,7,2,2
150,Brooklyn,Private room,1,14,1
129,Brooklyn,Entire home/apt,3,0,1
125,Brooklyn,Entire home/apt,7,0,1
275,Brooklyn,Entire home/apt,2,180,2
95,Brooklyn,Entire home/apt,1,89,1
42,Brooklyn,Private room,30,1,27
60,Brooklyn,Private room,3,29,2
150,Brooklyn,Entire home/apt,5,7,1
47,Brooklyn,Private room,14,1,1
245,Brooklyn,Entire home/apt,5,0,1
85,Brooklyn,Private room,2,4,1
65,Brooklyn,Private room,30,30,2
50,Brooklyn,Private room,1,0,1
49,Brooklyn,Private room,3,1,1
189,Brooklyn,Entire home/apt,3,77,1
70,Brooklyn,Private room,1,2,2
125,Brooklyn,Entire home/apt,3,19,1
65,Brooklyn,Private room,5,2,1
100,Brooklyn,Entire home/apt,2,1,1
100,Brooklyn,Entire home/apt,60,2,1
149,Brooklyn,Entire home/apt,2,0,1
79,Brooklyn,Private room,3,115,3
65,Brooklyn,Private room,30,29,2
42,Brooklyn,Private room,30,42,6
125,Brooklyn,Entire home/apt,1,2,1
